time,eyeHeight,status
1778338554934,0.004870086908340454,drowsy
1778338554967,0.004653871059417725,drowsy
1778338555001,0.003571152687072754,drowsy
1778338555034,0.00394052267074585,drowsy
1778338555067,0.0033285021781921387,drowsy
1778338555100,0.004516929388046265,drowsy
1778338555134,0.00392577052116394,drowsy
1778338555167,0.005079537630081177,drowsy
1778338555200,0.0024342238903045654,drowsy
1778338555234,0.006237506866455078,drowsy
1778338555266,0.0035747289657592773,drowsy
1778338555300,0.00246313214302063,drowsy
1778338555334,0.00015884637832641602,drowsy
1778338555367,0.00013467669486999512,drowsy
1778338555400,0.0006987154483795166,drowsy
1778338555434,0.0006990730762481689,drowsy
1778338555467,0.0001061856746673584,drowsy
1778338555500,0.001963585615158081,drowsy
1778338555534,0.005758345127105713,drowsy
1778338555567,0.004589110612869263,drowsy
1778338555600,0.0040104687213897705,drowsy
1778338555632,0.004615098237991333,drowsy
1778338555667,0.004915297031402588,drowsy
1778338555700,0.0037570595741271973,drowsy
1778338555734,0.005233138799667358,drowsy
1778338555767,0.006441682577133179,drowsy
1778338555801,0.008198201656341553,drowsy
1778338555834,0.008485794067382812,drowsy
1778338555867,0.008785068988800049,drowsy
1778338555900,0.00767439603805542,drowsy
1778338555934,0.0070683956146240234,drowsy
1778338555968,0.00762021541595459,drowsy
1778338556001,0.006438314914703369,drowsy
1778338556034,0.006698876619338989,drowsy
1778338556067,0.007297635078430176,drowsy
1778338556101,0.007330149412155151,drowsy
1778338556134,0.008209079504013062,drowsy
1778338556167,0.011242508888244629,drowsy
1778338556200,0.02151721715927124,awake
1778338556235,0.025971025228500366,awake
1778338556267,0.029258906841278076,awake
1778338556301,0.03536504507064819,awake
1778338556334,0.03675025701522827,awake
1778338556366,0.03869366645812988,awake
1778338556401,0.035043030977249146,awake
1778338556433,0.03256487846374512,awake
1778338556467,0.031625062227249146,awake
1778338556500,0.030078530311584473,awake
1778338556533,0.02882048487663269,awake
1778338556567,0.025698453187942505,awake
1778338556601,0.02322790026664734,awake
1778338556633,0.018824368715286255,awake
1778338556667,0.016651570796966553,awake
1778338556701,0.015717357397079468,awake
1778338556734,0.014166414737701416,drowsy
1778338556768,0.014485329389572144,drowsy
1778338556801,0.00886845588684082,drowsy
1778338556834,0.009199351072311401,drowsy
1778338556867,0.007017672061920166,drowsy
1778338556901,0.006729602813720703,drowsy
1778338556934,0.006080567836761475,drowsy
1778338556967,0.006061196327209473,drowsy
1778338557001,0.005747616291046143,drowsy
1778338557034,0.0069732666015625,drowsy
1778338557066,0.009462952613830566,drowsy
1778338557101,0.009163528680801392,drowsy
1778338557134,0.008844226598739624,drowsy
1778338557168,0.007911145687103271,drowsy
1778338557201,0.009762704372406006,drowsy
1778338557234,0.008843421936035156,drowsy
1778338557267,0.010693788528442383,drowsy
1778338557300,0.008535593748092651,drowsy
1778338557333,0.009779125452041626,drowsy
1778338557368,0.010388195514678955,drowsy
1778338557401,0.010088711977005005,drowsy
1778338557434,0.01195642352104187,drowsy
1778338557467,0.011645108461380005,drowsy
1778338557502,0.010699927806854248,drowsy
1778338557534,0.012552052736282349,drowsy
1778338557568,0.013211578130722046,drowsy
1778338557601,0.01699778437614441,awake
1778338557635,0.01674497127532959,awake
1778338557667,0.018396615982055664,awake
1778338557700,0.01621079444885254,awake
1778338557735,0.01584494113922119,awake
1778338557767,0.01585748791694641,awake
1778338557801,0.01678520441055298,awake
1778338557834,0.016781538724899292,awake
1778338557867,0.017729371786117554,awake
1778338557901,0.017412811517715454,awake
1778338557934,0.01868492364883423,awake
1778338557967,0.01803937554359436,awake
1778338558001,0.01895943284034729,awake
1778338558034,0.01865139603614807,awake
1778338558067,0.018004566431045532,awake
1778338558101,0.017374306917190552,awake
1778338558134,0.017031461000442505,awake
1778338558168,0.01825729012489319,awake
1778338558200,0.017621278762817383,awake
1778338558234,0.01730915904045105,awake
1778338558267,0.01666581630706787,awake
1778338558300,0.016371726989746094,awake
1778338558334,0.016661107540130615,awake
1778338558367,0.01854151487350464,awake
1778338558401,0.020379573106765747,awake
1778338558434,0.020914018154144287,awake
1778338558467,0.022494614124298096,awake
1778338558501,0.024119466543197632,awake
1778338558534,0.025633513927459717,awake
1778338558568,0.02764567732810974,awake
1778338558601,0.0277460515499115,awake
1778338558633,0.028675615787506104,awake
1778338558667,0.03161582350730896,awake
1778338558700,0.03451809287071228,awake
1778338558734,0.034214138984680176,awake
1778338558768,0.033927202224731445,awake
1778338558801,0.03418385982513428,awake
1778338558835,0.03386533260345459,awake
1778338558868,0.03277003765106201,awake
1778338558901,0.03141742944717407,awake
1778338558934,0.031296223402023315,awake
1778338558968,0.030383706092834473,awake
1778338559001,0.03024435043334961,awake
1778338559034,0.029810965061187744,awake
1778338559067,0.02884882688522339,awake
1778338559100,0.029195696115493774,awake
1778338559135,0.02814382314682007,awake
1778338559168,0.027829766273498535,awake
1778338559199,0.027978450059890747,awake
1778338559233,0.029480546712875366,awake
1778338559269,0.029627978801727295,awake
1778338559301,0.029107481241226196,awake
1778338559335,0.02916264533996582,awake
1778338559369,0.02860879898071289,awake
1778338559400,0.028502076864242554,awake
1778338559435,0.0280420184135437,awake
1778338559467,0.028677433729171753,awake
1778338559503,0.02837890386581421,awake
1778338559536,0.028298884630203247,awake
1778338559569,0.028619378805160522,awake
1778338559603,0.02573108673095703,awake
1778338559636,0.02391904592514038,awake
1778338559669,0.022585153579711914,awake
1778338559703,0.021382629871368408,awake
1778338559734,0.019654393196105957,awake
1778338559767,0.019234120845794678,awake
1778338559801,0.01926058530807495,awake
1778338559835,0.019462883472442627,awake
1778338559867,0.019657135009765625,awake
1778338559902,0.019656360149383545,awake
1778338559935,0.01919788122177124,awake
1778338559969,0.019194960594177246,awake
1778338560003,0.019411444664001465,awake
1778338560035,0.020426630973815918,awake
1778338560069,0.01967453956604004,awake
1778338560101,0.019486725330352783,awake
1778338560135,0.020239531993865967,awake
1778338560168,0.019495069980621338,awake
1778338560201,0.02008533477783203,awake
1778338560234,0.019892513751983643,awake
1778338560268,0.019883692264556885,awake
1778338560302,0.019882678985595703,awake
1778338560335,0.019736647605895996,awake
1778338560369,0.020058810710906982,awake
1778338560402,0.02005612850189209,awake
1778338560434,0.02043551206588745,awake
1778338560468,0.02081286907196045,awake
1778338560500,0.020798146724700928,awake
1778338560534,0.020587027072906494,awake
1778338560568,0.020191550254821777,awake
1778338560601,0.020759880542755127,awake
1778338560634,0.020939409732818604,awake
1778338560667,0.021321892738342285,awake
1778338560700,0.020552992820739746,awake
1778338560734,0.020701885223388672,awake
1778338560768,0.02054727077484131,awake
1778338560801,0.020163357257843018,awake
1778338560834,0.01977628469467163,awake
1778338560867,0.01287853717803955,drowsy
1778338560901,0.0015270709991455078,drowsy
1778338560934,0.002507507801055908,drowsy
1778338560968,0.00955343246459961,drowsy
1778338561001,0.017001330852508545,awake
1778338561036,0.01843857765197754,awake
1778338561068,0.018501460552215576,awake
1778338561102,0.018712937831878662,awake
1778338561135,0.01954352855682373,awake
1778338561168,0.02032572031021118,awake
1778338561202,0.02016657590866089,awake
1778338561235,0.020572245121002197,awake
1778338561268,0.02119964361190796,awake
1778338561301,0.021608412265777588,awake
1778338561335,0.02086460590362549,awake
1778338561368,0.021430552005767822,awake
1778338561401,0.021628737449645996,awake
1778338561435,0.021284401416778564,awake
1778338561468,0.02110135555267334,awake
1778338561501,0.021314799785614014,awake
1778338561534,0.020936250686645508,awake
1778338561568,0.021710455417633057,awake
