EAR,MAR,HeadAngle,Label
0.0387,0.4563,90.8668,1
0.0417,0.4565,90.8763,1
0.0421,0.4579,90.8753,1
0.0452,0.4567,90.7822,1
0.0441,0.4572,90.825,1
0.0489,0.4557,90.7326,1
0.0451,0.4568,90.8645,1
0.0434,0.459,90.8076,1
0.041,0.4592,90.779,1
0.0389,0.4591,90.751,1
0.0389,0.4584,90.6434,1
0.0394,0.4583,90.8535,1
0.0366,0.459,90.8043,1
0.0403,0.4581,90.7382,1
0.0458,0.4587,90.8578,1
0.0469,0.4591,90.6734,1
0.0542,0.4583,90.8195,1
0.0435,0.4591,90.634,1
0.0464,0.4571,90.6047,1
0.0472,0.4578,90.591,1
0.0422,0.4569,90.4585,1
0.0476,0.4572,90.6434,1
0.0474,0.4599,90.5532,1
0.0485,0.4584,90.6833,1
0.0543,0.4606,90.5237,1
0.0505,0.4592,90.4989,1
0.0509,0.4593,90.8247,1
0.0539,0.4581,90.474,1
0.0482,0.4583,90.8285,1
0.0476,0.4594,90.5876,1
0.0404,0.461,90.7571,1
0.0397,0.4599,90.6938,1
0.0478,0.4604,90.9184,1
0.0424,0.461,90.7518,1
0.0412,0.4586,90.9584,1
0.0461,0.4586,90.7989,1
0.0435,0.4588,90.8449,1
0.0404,0.4608,91.1611,1
0.0469,0.4586,91.0335,1
0.0422,0.4594,90.7202,1
0.042,0.4599,90.7033,1
0.0476,0.4606,91.0528,1
0.0462,0.4594,90.7294,1
0.0432,0.4597,90.7367,1
0.0446,0.4602,90.8969,1
0.0471,0.4603,90.7709,1
0.05,0.4601,91.1686,1
0.0469,0.46,90.5537,1
0.0561,0.4581,90.8114,1
0.0482,0.4618,90.9866,1
0.0404,0.4592,91.1414,1
0.0496,0.4585,90.8535,1
0.0446,0.4576,91.3123,1
0.0602,0.4599,91.6745,1
0.0717,0.4557,91.5076,1
0.0696,0.454,91.6346,1
0.0959,0.4552,91.4409,1
0.1209,0.4538,91.1122,1
0.1259,0.4532,91.1563,1
0.1297,0.4515,91.3509,1
0.1221,0.4495,91.2759,1
0.1195,0.4477,91.6876,1
0.1202,0.4502,91.5214,1
0.1193,0.4483,91.6672,1
0.1109,0.4441,91.5058,1
0.1372,0.4494,91.4128,1
0.1235,0.4407,91.36,1
0.1326,0.445,91.6405,1
0.0973,0.4368,91.6098,1
0.1374,0.4465,91.4467,1
0.1218,0.4432,91.5259,1
0.1391,0.4478,91.3818,1
0.1261,0.4478,91.6242,1
0.1241,0.4426,91.6393,1
0.0779,0.4455,91.5673,1
0.0683,0.4431,91.5022,1
0.0565,0.448,91.8491,1
0.0467,0.4463,91.6541,1
0.067,0.4477,91.5721,1
0.0735,0.4488,91.5221,1
0.0723,0.4487,91.5172,1
0.0776,0.4481,91.3561,1
0.0691,0.4515,91.5779,1
0.0804,0.4496,91.1793,1
0.0726,0.4495,91.025,1
0.0627,0.4519,91.2697,1
0.0749,0.4501,91.1897,1
0.0592,0.4526,91.3248,1
0.0735,0.4507,91.0204,1
0.0529,0.4558,91.533,1
0.0533,0.4525,90.9619,1
0.0546,0.4505,91.466,1
0.0553,0.4523,91.2057,1
0.058,0.4522,91.3332,1
0.0552,0.4534,91.4678,1
0.0662,0.4508,91.0811,1
0.0567,0.4519,91.3932,1
0.0567,0.4539,91.4329,1
0.0744,0.4509,91.2375,1
0.0494,0.4529,91.433,1
0.077,0.4506,91.2242,1
0.0509,0.4522,91.5778,1
0.0671,0.4502,91.8229,1
0.0623,0.4493,91.3312,1
0.0619,0.4522,91.7316,1
0.0513,0.4516,91.8638,1
0.0483,0.4471,91.5104,1
0.0513,0.4537,91.7725,1
0.0491,0.4529,91.7262,1
0.0573,0.4533,91.8563,1
0.05,0.4512,91.7244,1
0.0433,0.4514,91.7175,1
0.046,0.4503,91.8274,1
0.0456,0.4515,91.9793,1
0.0457,0.4508,91.8589,1
0.0455,0.4498,91.8931,1
0.0475,0.449,91.9328,1
0.0578,0.45,91.7963,1
0.0562,0.4463,91.9409,1
0.0658,0.445,91.6222,1
0.0587,0.4501,91.8207,1
0.0571,0.4491,91.6593,1
0.0625,0.4494,91.8607,1
0.0604,0.447,91.7586,1
0.0605,0.4497,91.9507,1
0.064,0.4505,91.7535,1
0.0611,0.4507,92.0669,1
0.0709,0.4501,91.8938,1
0.064,0.4523,92.1075,1
0.0677,0.4494,91.8807,1
0.0579,0.4493,92.1575,1
0.067,0.4518,91.9677,1
0.0562,0.4517,91.861,1
0.0646,0.4482,91.8692,1
0.059,0.4494,92.0801,1
0.0677,0.4491,91.843,1
0.0527,0.4518,92.203,1
0.057,0.4489,92.1269,1
0.0663,0.4485,92.276,1
0.0603,0.449,91.7382,1
0.0488,0.4513,91.8017,1
0.0655,0.4507,91.9012,1
0.0644,0.4503,91.7412,1
0.0576,0.453,91.9415,1
0.0626,0.4526,91.93,1
0.0622,0.4522,91.9719,1
0.0597,0.4514,91.7678,1
0.0623,0.4519,91.9273,1
0.06,0.453,91.8255,1
0.0624,0.4521,91.7957,1
0.0581,0.451,91.8796,1
0.0571,0.4527,92.0767,1
0.0571,0.4513,91.7289,1
0.0547,0.451,91.8561,1
0.0489,0.4511,91.8093,1
0.0487,0.4533,92.0322,1
0.0444,0.4536,91.5774,1
0.0587,0.4508,92.1745,1
0.0498,0.4529,91.6505,1
0.0472,0.4537,92.0747,1
0.0483,0.4506,91.675,1
0.0536,0.4527,91.9664,1
0.0585,0.4508,91.5693,1
0.0551,0.4515,91.6144,1
0.0446,0.4529,91.8185,1
0.0549,0.4497,91.8527,1
0.049,0.4486,91.7413,1
0.0528,0.4521,91.8945,1
0.0543,0.4515,91.8454,1
0.0475,0.4513,91.8545,1
0.0535,0.4513,91.8228,1
0.0478,0.4523,91.7211,1
0.0466,0.4546,92.0561,1
0.0487,0.454,91.9495,1
0.045,0.4524,91.7345,1
0.0487,0.4536,91.8446,1
0.0421,0.4517,91.6358,1
0.0535,0.4508,92.0462,1
0.0386,0.4503,91.6988,1
0.0556,0.452,91.6919,1
0.0428,0.454,91.7935,1
0.0453,0.4511,91.9228,1
0.0479,0.4513,91.8787,1
0.0532,0.45,91.7082,1
0.0428,0.4549,91.8734,1
0.0525,0.4537,91.549,1
0.0462,0.4505,91.84,1
0.0433,0.4553,91.6567,1
0.0512,0.4568,91.6215,1
0.0393,0.454,91.6279,1
0.0404,0.4568,91.4441,1
0.0443,0.4554,91.8674,1
0.0415,0.454,91.7451,1
0.0426,0.4505,91.8962,1
0.0454,0.4543,91.5295,1
0.045,0.4521,91.753,1
0.0468,0.4548,91.5383,1
0.0496,0.4515,91.7928,1
0.0454,0.4543,91.7269,1
0.0464,0.4502,91.5584,1
0.0425,0.4544,91.7976,1
0.0405,0.4551,91.5316,1
0.0536,0.4537,91.925,1
0.0528,0.4533,91.8912,1
0.0529,0.4526,92.0074,1
0.055,0.4553,91.4458,1
0.0576,0.4539,91.5946,1
0.0494,0.4575,91.5849,1
0.043,0.4546,91.7552,1
0.0479,0.4528,91.6042,1
0.0523,0.4532,91.5452,1
0.0436,0.4504,91.6888,1
0.0477,0.455,91.6601,1
0.0554,0.4533,91.6234,1
0.0423,0.4558,91.9693,1
0.0513,0.4555,91.8618,1
0.0549,0.4559,91.9552,1
0.0512,0.4538,91.764,1
0.0455,0.4535,91.8597,1
0.0442,0.4552,91.8151,1
0.0516,0.453,91.7822,1
0.0424,0.459,91.8422,1
0.0478,0.4537,92.0083,1
0.0495,0.4556,91.8962,1
0.0511,0.4528,91.9244,1
0.0484,0.4562,91.7855,1
0.0405,0.4546,91.7189,1
0.0387,0.4548,91.9582,1
0.0457,0.4551,91.9449,1
0.041,0.4569,91.8422,1
0.0384,0.455,91.9075,1
0.0408,0.4531,91.9053,1
0.044,0.452,91.7042,1
0.0504,0.4541,91.6638,1
0.048,0.4535,91.9381,1
0.0531,0.4579,91.8858,1
0.0474,0.4518,91.8028,1
0.0542,0.4575,91.7472,1
0.0432,0.4497,91.6489,1
0.0548,0.456,91.8495,1
0.0521,0.452,91.6181,1
0.051,0.4546,91.7828,1
0.0509,0.4511,91.7578,1
0.0455,0.4508,91.8012,1
0.0471,0.4516,91.8405,1
0.0429,0.453,91.6071,1
0.046,0.4516,91.8121,1
0.0468,0.458,91.7229,1
0.0383,0.4549,91.6153,1
0.0432,0.4519,91.4947,1
0.0445,0.4541,91.483,1
0.0493,0.4515,91.4849,1
0.0426,0.453,91.5736,1
0.0423,0.4544,91.4652,1
0.0406,0.4547,91.6965,1
0.0421,0.4555,91.7993,1
0.0511,0.4556,91.5824,1
0.0505,0.4549,91.6203,1
0.0536,0.4548,91.6284,1
0.0479,0.4569,91.8934,1
0.0562,0.4542,91.273,1
0.0468,0.4551,91.5318,1
0.0508,0.4542,91.7758,1
0.0546,0.4561,91.5749,1
0.0675,0.4516,91.3511,1
0.0557,0.4535,91.4361,1
0.0635,0.452,91.3464,1
0.0509,0.4545,91.5447,1
0.058,0.4521,91.5427,1
0.0636,0.4515,91.6398,1
0.0504,0.4524,91.88,1
0.0543,0.4541,91.4485,1
0.0708,0.4519,92.1301,1
0.0595,0.4536,91.8333,1
0.0822,0.454,91.5433,1
0.1032,0.4562,91.5642,1
0.1159,0.4544,91.7954,1
0.1229,0.4577,91.708,1
0.1141,0.4549,91.4672,1
0.1199,0.4556,91.7538,1
0.1135,0.4534,91.7388,1
0.1103,0.4536,91.8166,1
0.1359,0.452,92.1906,1
0.1568,0.4493,91.3938,1
0.1352,0.451,91.754,1
0.113,0.4516,92.0817,1
0.1187,0.4516,92.1865,1
0.1021,0.449,91.6126,1
0.1282,0.4508,92.3475,1
0.0964,0.4481,91.93,1
0.1219,0.4504,91.5379,1
0.1396,0.4501,92.0081,1
0.1266,0.4503,92.2753,1
0.1053,0.4491,92.014,1
0.124,0.4497,91.9112,1
0.1263,0.4498,91.8016,1
0.1261,0.4492,92.3487,1
0.1184,0.448,91.7312,1
0.1122,0.447,91.8653,1
0.1118,0.4476,91.8474,1
0.1177,0.4485,91.8765,1
0.1157,0.449,92.0887,1
0.1294,0.4483,92.4774,1
0.1223,0.4482,92.1315,1
0.121,0.447,92.0344,1
0.1036,0.4489,92.7013,1
0.1218,0.4521,92.5377,1
0.1424,0.4483,91.8941,1
0.1043,0.4482,92.7395,1
0.1341,0.4459,92.1785,1
0.1266,0.4461,92.7432,1
0.1265,0.4456,91.8241,1
0.1025,0.4479,92.9441,1
0.0717,0.4469,92.3837,1
0.0651,0.4446,92.3912,1
0.0528,0.4453,92.1038,1
0.0522,0.4468,92.077,1
0.052,0.447,92.3606,1
0.0593,0.4461,91.9613,1
0.0504,0.4466,92.2308,1
0.0466,0.448,92.0021,1
0.0591,0.4487,92.487,1
0.0572,0.4474,92.1664,1
0.058,0.4469,92.0551,1
0.0496,0.4492,92.2773,1
0.0449,0.4468,92.3263,1
0.048,0.4528,92.3841,1
0.051,0.4526,92.3488,1
0.0458,0.4559,92.2862,1
0.0513,0.4555,92.3348,1
0.047,0.457,92.213,1
0.052,0.4572,92.1616,1
0.047,0.4585,92.2164,1
0.0468,0.4565,92.1727,1
0.0461,0.4567,92.0512,1
0.0579,0.4578,92.1573,1
0.0565,0.4552,92.2429,1
0.0489,0.4518,92.2248,1
0.0482,0.4546,92.2858,1
0.0362,0.4513,92.2337,1
0.0433,0.4531,92.2562,1
0.0357,0.4538,92.3307,1
0.0364,0.4535,92.6046,1
0.034,0.4521,92.4251,1
0.0333,0.4519,92.1448,1
0.0326,0.452,92.0837,1
0.0331,0.4523,92.2175,1
0.0365,0.4524,91.9736,1
0.042,0.4531,92.257,1
0.0403,0.4532,92.0953,1
0.0429,0.4525,92.1808,1
0.043,0.4523,92.2911,1
0.0445,0.4515,92.0817,1
0.0493,0.4502,92.2083,1
0.0465,0.4498,92.1669,1
0.0401,0.4562,92.255,1
0.0525,0.4539,91.6917,1
0.0429,0.4558,92.1484,1
0.0427,0.4546,91.8387,1
0.0435,0.4572,92.0093,1
0.0454,0.4593,92.0188,1
0.0438,0.4512,91.6074,1
0.0345,0.4548,91.9768,1
0.0349,0.4547,91.8302,1
0.0341,0.453,91.9421,1
0.0317,0.4524,91.945,1
0.0329,0.4502,91.9102,1
0.0368,0.4518,91.8319,1
0.042,0.4555,91.79,1
0.0487,0.4528,91.5525,1
0.0369,0.4543,91.7547,1
0.0467,0.455,91.9077,1
0.0397,0.4553,91.6932,1
0.0419,0.4584,91.8561,1
0.0413,0.4564,91.7415,1
0.0407,0.4561,92.0283,1
0.0395,0.4572,91.8681,1
0.0433,0.4553,91.8513,1
0.0344,0.4561,91.853,1
0.0375,0.4562,92.0232,1
0.0311,0.4565,91.8287,1
0.0333,0.4547,91.7363,1
0.04,0.4554,91.8888,1
0.0429,0.456,91.7274,1
0.0422,0.4545,92.0677,1
0.0351,0.4545,91.9026,1
0.0361,0.4548,92.2005,1
0.0372,0.4569,92.1262,1
0.0457,0.4571,91.955,1
0.0402,0.4577,92.0279,1
0.0411,0.4575,91.9639,1
0.0352,0.4561,91.7037,1
0.0398,0.4581,91.8985,1
0.035,0.4589,91.8688,1
0.0351,0.4582,91.8887,1
0.0376,0.4591,91.895,1
0.0367,0.4598,91.9648,1
0.0361,0.4584,91.9222,1
0.0345,0.4557,92.0556,1
0.038,0.4573,92.0346,1
0.0474,0.4564,92.1153,1
0.0339,0.4555,92.2863,1
0.0411,0.4592,91.8776,1
0.0385,0.4551,92.2915,1
0.0301,0.4546,91.9706,1
0.0303,0.4559,92.1025,1
0.0305,0.4554,92.0981,1
0.0489,0.4547,92.1446,1
0.0563,0.4519,92.3731,1
0.0673,0.4555,92.1995,1
0.0597,0.4544,92.1097,1
0.0588,0.4571,92.1216,1
0.048,0.4538,91.914,1
0.0536,0.4599,91.9957,1
0.0424,0.4546,92.1208,1
0.0413,0.4579,92.1411,1
0.0436,0.4533,91.9039,1
0.0514,0.4567,92.2634,1
0.0509,0.4558,92.029,1
0.0379,0.4589,91.9306,1
0.05,0.4551,91.6908,1
0.0479,0.4603,91.7801,1
0.0386,0.457,92.0556,1
0.0499,0.4594,91.9689,1
0.0424,0.4562,91.8761,1
0.0487,0.459,91.7103,1
0.0457,0.4578,91.6642,1
0.0434,0.4587,91.8045,1
0.0493,0.4605,91.9652,1
0.0475,0.4576,91.6656,1
0.056,0.4579,91.4689,1
0.0467,0.4621,91.9654,1
0.0518,0.4566,91.7988,1
0.0441,0.4603,91.724,1
0.0493,0.4588,91.7497,1
0.053,0.4616,92.018,1
0.0474,0.4561,91.4879,1
0.0542,0.4601,91.7106,1
0.0519,0.4589,91.9953,1
0.0471,0.4582,91.5159,1
0.0532,0.458,91.2886,1
0.0519,0.4603,91.5741,1
0.0561,0.4571,91.4764,1
0.0526,0.459,91.4842,1
0.0567,0.4586,91.6542,1
0.0588,0.4591,91.6432,1
0.042,0.4593,91.9839,1
0.047,0.4591,91.8866,1
0.0505,0.4596,91.5977,1
0.0535,0.4622,91.8458,1
0.0521,0.4584,91.7247,1
0.0505,0.4595,91.766,1
0.0426,0.4618,91.6779,1
0.0499,0.4599,91.4769,1
0.0495,0.4619,91.5531,1
0.0518,0.4589,91.4705,1
0.0521,0.4623,91.7316,1
0.0422,0.4598,91.8617,1
0.0514,0.4583,91.9031,1
0.0492,0.46,92.0003,1
0.052,0.4562,91.5501,1
0.054,0.4614,92.0836,1
0.0396,0.4561,91.8099,1
0.0534,0.4586,91.9449,1
0.038,0.4575,91.7585,1
0.0471,0.4606,91.4325,1
0.0466,0.4591,91.6403,1
0.0498,0.46,91.3501,1
0.0445,0.4595,91.7976,1
0.044,0.4576,91.3719,1
0.0455,0.4625,91.8509,1
0.0408,0.4548,91.6983,1
0.0424,0.4617,91.4903,1
0.0433,0.4622,91.7087,1
0.0427,0.4603,91.5494,1
0.0451,0.4584,91.9406,1
0.0402,0.4589,91.7494,1
0.0407,0.4627,91.7869,1
0.0461,0.462,91.7421,1
0.0424,0.462,91.8768,1
0.042,0.4624,91.7462,1
0.0446,0.4611,91.6096,1
0.0402,0.4611,91.4519,1
0.0375,0.4624,91.7241,1
0.0429,0.4622,91.46,1
0.0411,0.4625,91.5476,1
0.0409,0.4613,91.6517,1
0.0391,0.4639,91.8981,1
0.0386,0.4628,91.7782,1
0.0358,0.4624,91.8271,1
0.041,0.4645,91.5288,1
0.0414,0.4667,91.8224,1
0.0428,0.4634,91.8666,1
0.0497,0.4627,91.8079,1
0.0541,0.4647,91.674,1
0.0494,0.4626,91.8295,1
0.0498,0.4625,91.9369,1
0.0495,0.4633,91.8462,1
0.0445,0.4608,91.7393,1
0.0465,0.4611,91.7968,1
0.0491,0.4617,91.8885,1
0.0531,0.4613,92.0654,1
0.0607,0.4537,92.1341,1
0.0703,0.4568,91.9604,1
0.0718,0.453,92.1542,1
0.0582,0.448,92.1063,1
0.0918,0.4504,91.6722,1
0.0657,0.4505,91.9317,1
0.1014,0.4504,92.1516,1
0.1199,0.4533,91.9796,1
0.0947,0.4507,92.0319,1
0.0843,0.4512,92.2564,1
0.0751,0.4489,92.1986,1
0.0907,0.4498,92.0423,1
0.0993,0.4499,92.1691,1
0.0768,0.4501,91.7701,1
0.1153,0.4503,92.1279,1
0.1102,0.4485,91.5963,1
0.1093,0.4531,92.0038,1
0.114,0.4521,91.7664,1
0.1079,0.4497,91.562,1
0.1252,0.4497,91.8446,1
0.0987,0.4513,92.2967,1
0.0946,0.4512,91.9451,1
0.0976,0.4515,92.0348,1
0.109,0.4482,92.1937,1
0.0979,0.4496,92.4108,1
0.1011,0.4495,92.1165,1
0.1274,0.4496,92.0847,1
0.0981,0.4506,92.2304,1
0.1073,0.4501,92.4752,1
0.0922,0.448,92.4534,1
0.0905,0.4492,92.2776,1
0.0791,0.448,92.2159,1
0.0611,0.4494,92.1767,1
0.0537,0.451,92.039,1
0.0586,0.4483,92.0921,1
0.0541,0.4511,92.2384,1
0.0551,0.4511,92.2067,1
0.0481,0.4507,92.0293,1
0.0485,0.4509,92.2058,1
0.0542,0.4534,91.9744,1
0.0502,0.4537,92.2348,1
0.0526,0.4511,91.9044,1
0.0479,0.4533,92.3335,1
0.0563,0.4495,91.6883,1
0.0447,0.4548,91.9142,1
0.0506,0.4544,92.1129,1
0.0443,0.449,92.1895,1
0.0468,0.4581,92.1147,1
0.0516,0.4524,91.8634,1
0.0462,0.4625,92.0152,1
0.0438,0.4512,92.0098,1
0.0448,0.4592,92.1051,1
0.0539,0.4564,91.8032,1
0.0469,0.4546,92.1449,1
0.0507,0.4521,91.8376,1
0.052,0.4562,91.6673,1
0.0456,0.4559,92.0883,1
0.0473,0.4571,91.7136,1
0.0476,0.4558,91.6875,1
0.0458,0.4565,91.6826,1
0.0407,0.4552,91.8551,1
0.0424,0.4576,91.8726,1
0.0445,0.4554,91.9243,1
0.0433,0.4537,91.957,1
0.0498,0.4618,91.8842,1
0.0427,0.4551,92.2095,1
0.0472,0.4576,91.7616,1
0.0413,0.46,92.1144,1
0.0461,0.4605,91.8331,1
0.0494,0.4553,91.4473,1
0.0522,0.4592,91.7411,1
0.0462,0.4558,91.5411,1
0.0455,0.4636,91.8379,1
0.048,0.4573,91.6365,1
0.054,0.4571,91.8094,1
0.0568,0.4565,91.7047,1
0.0526,0.4567,91.7229,1
0.0666,0.4612,91.9518,1
0.063,0.4545,91.8445,1
0.0697,0.4599,91.867,1
0.0683,0.4576,91.8483,1
0.0657,0.4599,91.7715,1
0.0579,0.4548,92.1932,1
0.0734,0.4572,92.256,1
0.0625,0.4544,92.1983,1
0.0569,0.4595,92.1349,1
0.0558,0.4593,92.0968,1
0.0687,0.4589,92.315,1
0.0586,0.457,92.2038,1
0.0608,0.4557,92.0299,1
0.058,0.4548,91.8241,1
0.0555,0.4585,92.0559,1
0.0538,0.4563,91.793,1
0.06,0.4581,92.091,1
0.0577,0.4578,92.0098,1
0.0522,0.4562,91.955,1
0.0534,0.4549,91.9845,1
0.0566,0.455,92.2223,1
0.0609,0.4543,91.9528,1
0.0595,0.4553,92.267,1
0.0603,0.4524,92.292,1
0.0679,0.4509,92.4716,1
0.0662,0.4537,92.4634,1
0.056,0.4515,92.5139,1
0.0555,0.4519,92.5542,1
0.052,0.4524,92.5165,1
0.061,0.4523,92.7073,1
0.0583,0.4519,92.6368,1
0.0597,0.4508,92.5861,1
0.0583,0.4526,92.5637,1
0.0511,0.4588,92.1278,1
0.0598,0.4552,92.3714,1
0.0512,0.4548,92.4859,1
0.0547,0.4593,92.1572,1
0.0565,0.4583,92.0767,1
0.054,0.4591,92.2398,1
0.0533,0.4581,92.2089,1
0.0546,0.4592,92.2575,1
0.0541,0.457,92.1438,1
0.054,0.4591,92.4185,1
0.0507,0.4587,92.2434,1
0.0552,0.4571,92.3893,1
0.0552,0.4597,92.2834,1
0.0654,0.4569,92.322,1
0.0719,0.4597,92.2253,1
0.071,0.4585,92.2719,1
0.0634,0.4604,92.0512,1
0.0599,0.4609,91.984,1
0.0588,0.4602,91.8318,1
0.0528,0.4601,91.7844,1
0.0601,0.4608,92.0539,1
0.0478,0.459,91.9878,1
0.0498,0.4592,91.9354,1
0.0671,0.4599,91.8755,1
0.0601,0.4574,91.8575,1
0.0665,0.4594,91.9603,1
0.0665,0.4623,92.0145,1
0.0682,0.4616,92.0472,1
0.0666,0.4606,91.8434,1
0.0651,0.4565,91.8858,1
0.06,0.4574,91.8811,1
0.0661,0.459,91.9159,1
0.062,0.4586,91.9464,1
0.061,0.4549,91.7362,1
0.061,0.4599,91.8771,1
0.0662,0.4603,91.9366,1
0.0755,0.46,91.9948,1
0.0564,0.4596,91.7338,1
0.068,0.4578,92.106,1
0.0668,0.4609,91.7311,1
0.0633,0.4614,92.0681,1
0.0591,0.462,91.7669,1
0.054,0.4627,91.7581,1
0.0591,0.4603,91.7198,1
0.054,0.4608,91.8635,1
0.0527,0.4608,92.0468,1
0.0591,0.4617,92.0199,1
0.0595,0.4614,91.979,1
0.0619,0.4586,92.2346,1
0.0601,0.4594,91.9634,1
0.0596,0.4612,92.232,1
0.0524,0.4563,91.9541,1
0.0494,0.4562,91.6442,1
0.048,0.4557,91.8048,1
0.05,0.4577,91.7769,1
0.052,0.4594,91.9872,1
0.0528,0.4546,91.9022,1
0.0492,0.4592,91.7934,1
0.052,0.4563,91.7019,1
0.0515,0.4602,91.8538,1
0.0507,0.4576,91.8412,1
0.0511,0.4576,91.9261,1
0.0514,0.4574,91.8096,1
0.0502,0.4559,91.475,1
0.0554,0.458,91.4725,1
0.0571,0.4554,91.4686,1
0.0445,0.4592,91.5989,1
0.0538,0.4572,91.6228,1
0.0497,0.4593,91.7311,1
0.0577,0.4568,91.6674,1
0.0684,0.4566,91.7771,1
0.0541,0.4637,91.5756,1
0.054,0.4591,91.9122,1
0.062,0.4589,91.93,1
0.0646,0.4612,91.9025,1
0.0611,0.463,91.7665,1
0.0518,0.4627,91.6879,1
0.0511,0.456,91.8914,1
0.0488,0.4544,92.1215,1
0.0468,0.4554,92.1098,1
0.0511,0.4561,91.9394,1
0.0608,0.4565,91.9102,1
0.0514,0.456,91.8393,1
0.0674,0.4566,91.7573,1
0.0581,0.457,91.8214,1
0.0593,0.4559,91.8357,1
0.0524,0.457,92.0963,1
0.0493,0.4559,92.0137,1
0.0464,0.4558,92.096,1
0.0448,0.459,92.2646,1
0.0417,0.4564,92.0137,1
0.0431,0.4568,92.0451,1
0.0363,0.4582,92.0066,1
0.0374,0.459,91.9825,1
0.0384,0.4585,91.9217,1
0.0398,0.46,92.0646,1
0.0384,0.4574,92.2435,1
0.0409,0.4583,92.3274,1
0.0872,0.4533,91.9361,1
0.0828,0.4535,92.0037,1
0.1116,0.4593,91.6996,1
0.0737,0.4533,91.4109,1
0.1313,0.4567,91.5294,1
0.1002,0.4492,91.5017,1
0.1234,0.4507,91.2433,1
0.1195,0.4542,91.2877,1
0.108,0.4533,91.5611,1
0.1036,0.4473,91.6717,1
0.11,0.4503,91.4842,1
0.1043,0.4536,91.5005,1
0.1123,0.4556,91.6682,1
0.1215,0.4544,91.7858,1
0.0969,0.4525,91.5731,1
0.1321,0.4522,91.9554,1
0.072,0.4543,92.3896,1
0.0562,0.4508,92.5314,1
0.0505,0.4503,92.5673,1
0.0385,0.4552,92.389,1
0.039,0.4558,92.1161,1
0.0367,0.4585,92.2371,1
0.0397,0.4572,92.1974,1
0.0477,0.4572,92.3672,1
0.0432,0.4552,92.2593,1
0.0459,0.4527,92.1552,1
0.0484,0.4561,91.9657,1
0.0468,0.4573,92.1975,1
0.0455,0.4597,92.3115,1
0.0433,0.4551,92.0639,1
0.0434,0.4564,91.9343,1
0.0401,0.4534,91.6647,1
0.0458,0.4568,91.9512,1
0.0417,0.4553,91.7725,1
0.0475,0.4541,92.2061,1
0.0431,0.4568,91.8768,1
0.0409,0.4569,91.8478,1
0.0445,0.4578,92.259,1
0.0437,0.4543,92.1,1
0.0402,0.4501,92.0576,1
0.043,0.4531,92.1767,1
0.0419,0.4556,91.7306,1
0.0457,0.4558,91.9014,1
0.04,0.4544,91.7557,1
0.04,0.4588,91.9072,1
0.0394,0.4581,91.8412,1
0.0425,0.4583,91.6166,1
0.04,0.4622,92.2136,1
0.0428,0.46,91.8253,1
0.0427,0.4615,92.0247,1
0.0418,0.4588,91.8371,1
0.0455,0.459,91.9764,1
0.043,0.4636,91.7367,1
0.045,0.4595,91.8342,1
0.0417,0.4603,91.6005,1
0.0385,0.4627,92.097,1
0.0465,0.4634,91.9155,1
0.0497,0.4626,91.7229,1
0.0474,0.465,92.0228,1
0.0492,0.4624,91.9489,1
0.0406,0.4594,91.7046,1
0.0522,0.4569,92.0402,1
0.0424,0.4624,91.6389,1
0.0515,0.4579,91.9508,1
0.0456,0.4621,91.8834,1
0.0476,0.4611,91.9202,1
0.0453,0.4635,91.6419,1
0.046,0.4613,91.7491,1
0.0427,0.4601,91.7391,1
0.048,0.4624,91.7324,1
0.0512,0.4614,91.9712,1
0.0429,0.4628,91.7153,1
0.0378,0.4618,92.1159,1
0.0382,0.4599,92.1398,1
0.0471,0.4589,91.8951,1
0.042,0.461,91.9021,1
0.0444,0.4636,91.8448,1
0.0386,0.461,92.06,1
0.049,0.4632,91.7671,1
0.0501,0.4616,91.9948,1
0.0418,0.4645,92.0491,1
0.0447,0.4612,91.7203,1
0.0408,0.4618,91.7755,1
0.045,0.4623,91.7974,1
0.042,0.464,91.8799,1
0.0495,0.4599,91.5036,1
0.0406,0.4623,91.9667,1
0.0483,0.4622,91.6094,1
0.0418,0.4643,91.9558,1
0.043,0.4653,91.9599,1
0.0476,0.4645,91.7397,1
0.0412,0.4655,91.9633,1
0.0389,0.4624,91.8701,1
0.0446,0.4646,91.9544,1
0.0392,0.4643,91.7903,1
0.0377,0.4657,92.1749,1
0.0394,0.4646,92.1968,1
0.0383,0.4654,92.2055,1
0.0376,0.4666,92.1813,1
0.0371,0.4649,92.1655,1
0.0378,0.4647,92.2358,1
0.0379,0.4619,92.0337,1
0.0419,0.4633,91.9819,1
0.0438,0.4633,91.8126,1
0.0416,0.4627,91.9834,1
0.0481,0.4607,91.5261,1
0.0387,0.4596,92.1933,1
0.0407,0.4605,91.9182,1
0.0545,0.461,91.5881,1
0.0431,0.464,91.9121,1
0.0484,0.4614,91.8109,1
0.0452,0.4649,91.9861,1
0.0493,0.463,91.8321,1
0.0617,0.4616,91.7609,1
0.0514,0.4648,92.0035,1
0.061,0.4652,91.9221,1
0.0542,0.4646,91.667,1
0.0562,0.4639,92.1577,1
0.0666,0.4633,91.9132,1
0.0643,0.4627,91.7609,1
0.0665,0.4625,92.0216,1
0.0666,0.4632,92.0118,1
0.0626,0.4608,91.6927,1
0.0599,0.4615,91.9213,1
0.0595,0.4631,92.006,1
0.067,0.4609,91.8907,1
0.0602,0.4609,92.0354,1
